masterhotelid,hotelprice,name,
369761,647,贵宾房,
369761,839,行政贵宾客房,
369761,909,豪华双床房,
369761,1132,豪华套房,
369761,1348,高级套房,
369761,1388,家庭亲子房,
369761,1556,精彩童趣房,
437286,539,望景房,
437286,539,温泉木屋别墅新区(无窗),
437286,548,温泉客栈双人房,
437286,608,温泉木屋别墅(无窗),
437286,679,豪华室内温泉双人房(无窗),
437286,699,豪华室内温泉泉景双人房,
437286,819,豪华私家温泉养生大床房,
437286,1029,豪华室内温泉大床房(无窗),
437286,2136,至尊三房一厅全景别墅,
7838752,700,大床房A,
7838752,722,双床房,
7838752,722,大床房,
7838752,756,零压大床房,
7838752,778,高级大床房,
660164,556,高级双人房,
660164,666,温泉SPA单人房,
660164,729,温泉子母房,
660164,762,温泉spa子母房,
660164,888,观星套房(一房一厅),
660164,1839,观景套房(二房一厅),
660164,1855,花园温泉套房(二房一厅),
660164,3010,A栋花园别墅,
660164,4444,B栋花园别墅,
4399431,646,豪华大床房,
4399431,734,四季都市房,
4399431,760,豪华双床房,
4399431,905,君亭概念房,
4399431,923,家庭房,
4399431,1131,君亭套房,
427874,606,商务间,
427874,781,豪华间,
427874,958,行政商务间,
427874,968,行政豪华间,
427874,1346,套间,
427874,1443,行政套间,
5234494,627,洲际豪华房,
5234494,714,洲际江景房,
5234494,1073,洲际行政房,
5234494,1247,洲际行政豪华房,
5234494,1599,洲际亲子房,
5234494,2156,洲际高级套房,
436458,792,高级园景房,
436458,868,高级海景房,
436458,985,行政高级海景大床房,
436458,985,行政豪华园景大床房,
436458,1109,温泉赏月房,
436458,1203,温泉观海房,
436458,1861,温泉悦泉套房,
8649906,205,高级大床房,
8649906,215,标准双床房,
8649906,238,豪华大床房,
8649906,262,豪华双床房,
8649906,281,浪漫优享房,
8649906,348,豪华套房,
425125,491,皇冠高级房,
425125,523,皇冠豪华房,
425125,694,皇冠超豪华间,
425125,908,皇冠行政房,
425125,1158,皇冠高级套房,
425125,1788,皇冠套房,
6806947,3200,高级客房,
6806947,3586,豪华客房,
6806947,4019,观景客房,
6806947,4445,精致套房,
6806947,6657,高级套房,
6806947,8984,豪华套房,
425174,1033,悦上海市景房,
425174,1196,悦外滩,
425174,1329,悦外滩江景房,
425174,1336,怡上海江景房,
425174,1468,怡外滩江景房,
425174,1577,靓上海市景套房,
425174,1685,靓外滩江景套房,
425174,1794,靓上海江景套房,
430583,464,高级大床房,
430583,479,高级双床房,
430583,500,豪华大床房,
430583,511,豪华双床房,
430583,595,商务大床房,
430583,692,豪华套房,
430583,7798,1号别墅,
430583,8862,2号别墅,
375515,540,假日高级房,
375515,583,假日豪华房,
375515,736,假日行政房,
375515,1006,假日高级套房,
375515,3888,假日豪华套房,
430608,545,高级大床房,
430608,651,豪华大床房,
430608,651,豪华双床房,
430608,703,普通套房,
430608,902,行政豪华房,
430608,999,高级双床房,
430608,1175,尊享套房,
711350,192,豪华园景双床房,
711350,214,经典观海双床房,
711350,236,豪华园景双床套房,
711350,236,豪华园景大床套房,
711350,257,经典观海大床套房,
711350,258,经典观海双床套房,
711350,366,浪漫情侣套房,
711350,435,温馨亲子套房,
1053417,911,豪华客房,
1053417,1162,尊豪客房,
1053417,1362,行政客房,
1053417,1561,行政单间套,
1053417,1678,行政套房,
1487249,318,大床房,
1487249,359,双床房,
1487249,388,高级双床房,
1487249,389,高级大床房,
1248500,673,湖景高级房,
1248500,758,湖景豪华房,
1248500,1099,湖景行政房,
1248500,1185,湖景行政豪华房,
1248500,1224,湖景宠物房,
1248500,1441,湖景特色大床房,
1248500,2252,湖景豪华套房,
1248500,3088,270°湖景豪华套房,
1248500,5879,湖景行政套房,
1248500,13173,皇冠总统套房,
1006218,568,豪华房,
1006218,629,豪华双床房(好莱坞房),
1006218,644,高级豪华房,
1006218,752,行政楼层豪华房,
1006218,798,家庭亲子房,
1006218,918,高级套房,
1006218,1501,豪华套房,
1006218,2348,行政套房,
431870,458,豪华标准房,
431870,522,豪华大床房,
431870,668,豪华商务房,
431870,668,豪华套房,
431870,2152,豪华商务套房,
397133,1014,高级城景客房,
397133,1208,豪华半河景房,
397133,1352,尊贵豪华全河景客房,
397133,1693,瑞吉全河景套房,
397133,2079,都市套房,
913039,234,大床房,
913039,252,高级双床房,
913039,252,高级大床房,
913039,289,标准房,
913039,350,商务大床房,
913039,389,特价房,
669370,787,逸林客房双床房,
669370,913,豪华客房大床房,
669370,913,豪华客房双床房,
669370,1096,行政客房双床房,
669370,1102,行政客房大床房,
669370,1522,豪华套房,
669370,1956,逸林套房,
1814346,133,副楼民宿标准单人房,
1814346,142,豪华大床房,
1814346,142,豪华双人房,
1814346,180,豪华海景夫妻房,
1814346,180,豪华海景双人房,
1814346,219,豪华三人房,
1814346,286,豪华海景套房,
1814346,421,豪华海景套房(一房一厅),
6471947,269,特价房(无窗),
6471947,298,大床房,
6471947,336,双床房,
6471947,336,高级大床房,
6471947,351,零压高级大床房,
839544,710,高级双床房,
839544,846,豪华双床房,
839544,874,高级特色大床房,
839544,889,豪华大床房,
839544,1057,情侣主题房,
839544,1057,儿童主题房B,
839544,1069,儿童主题房A,
839544,1069,儿童主题房C,
839544,1092,豪华特色大床房,
839544,1120,行政大床房,
839544,1550,高级套房,
469858,3459,二居室公寓,
469858,3884,三居室公寓,
1002608,1017,豪华河景大床房,
1002608,1017,豪华河景双床房,
1002608,1131,豪华全景房大床,
1002608,1146,豪华全景房双床,
1002608,1211,豪华阁河景大床房,
1002608,1211,豪华阁河景双床房,
1002608,2086,行政套房,
455339,365,高级客房,
455339,368,豪华行政客房,
455339,489,家庭套房,
455339,516,高级套房,
455339,581,豪华家庭套房,
455339,608,豪华行政套房,
455339,843,东方行政套房,
345093,465,豪华园景房,
345093,536,雅致海景双床房,
345093,627,行政豪华园景房,
345093,653,高级海景大床房,
345093,716,180度海景房,
345093,720,豪华园景套房,
345093,796,超级豪华180°海景房,
345093,819,超级180度豪华海景房,
345093,1589,超级豪华海景套房,
345093,1630,豪华海景家庭两室套房,
345093,1859,超级豪华海景套房(270度),
430401,516,皇冠高级房,
430401,568,皇冠豪华房,
430401,619,皇冠商务房,
430401,792,皇冠行政房,
430401,975,皇冠高级套房,
447673,281,时尚单间,
447673,345,商务标间,
447673,346,商务单间,
447673,357,高级单间,
447673,368,高级标间,
447673,379,豪华标间,
447673,390,豪华单间,
447673,439,双床套房,
447673,467,豪华套房,
447673,509,三人间套房,
447673,529,豪华单人间,
447673,546,豪华标准间,
427336,909,豪华房,
427336,1029,豪华湖景房,
427336,1084,高级湖景房,
427336,1176,行政房,
427336,1291,普通套房,
427336,1336,行政豪华房,
427336,3207,湖景套房,
432430,789,城景房,
432430,988,山景房,
432430,1220,半海景房,
432430,3752,都市套房,
419993,665,高级间,
419993,698,豪华间,
419993,837,家庭间,
419993,1094,行政间,
419993,1680,行政套间,
479857,261,标准大床房(无窗),
479857,403,商务房,
479857,412,商务双床房,
479857,518,高级商务房,
479857,920,商务景观大床房,
479857,1305,行政大床房,
479857,1376,行政套房,
429221,608,商务房,
429221,694,高级商务房,
429221,855,商务套房,
429221,979,行政客房,
429221,1018,高级商务套房,
429221,1280,两卧室公寓房,
429221,3623,豪华套房,
374905,1678,豪华房,
374905,1905,高级豪华房,
374905,2145,行政房,
374905,2597,俱乐部房,
374905,4540,行政套房,
346391,1000,高级房(无窗),
346391,1050,高级房,
346391,1225,景致小套房,
346391,1557,豪华套房,
346391,1557,商务小套房,
346391,3286,家庭套房,
479401,751,商务房,
479401,869,商务大床房,
479401,869,商务双床房,
479401,882,行政房,
479401,978,行政大床房,
479401,1096,行政双床房,
479401,1314,商务套房,
479401,1778,行政套房,
419543,462,普通单人房,
419543,522,高级房,
419543,631,豪华房,
419543,1195,豪华套房,
419543,1698,行政套房,
425778,545,豪华客房,
425778,633,高级豪华房,
425778,936,行政客房,
425778,1207,行政套房,
486701,386,商务客房,
486701,560,法式豪华客房,
486701,690,电竞主题房,
486701,720,商务行政客房,
486701,820,豪华行政客房,
486701,880,商务套房,
486701,1380,豪华套房,
5485352,652,豪华房,
5485352,674,贵宾房,
5485352,772,亲子豪华房,
5485352,858,至尊大床房,
5485352,858,亲子野营房,
5485352,869,露台房,
5485352,1229,家庭房,
5485352,1335,家庭开放式套房,
5485352,1559,行政套房,
427947,718,怡景客房,
427947,808,海景客房,
427947,1116,湾景客房,
427947,1358,海景亲子套房,
427947,1651,湾景家庭套房,
427947,1846,海天阁海景套房,
427947,2524,贵宾套房,
436748,814,豪华园景大床房,
436748,814,豪华园景双床房,
436748,866,豪华湖景大床房,
436748,919,豪华湖畔大床房,
436748,968,卡通主题双床房,
436748,968,卡通主题大床房,
436748,968,情侣高级大床主题房,
436748,3002,豪华湖景套房,
436748,3530,豪华湖景家庭套房,
1229811,258,标准双人房,
1229811,268,标准单人房,
1229811,297,标准三人房,
1229811,465,一房一厅套房,
436176,392,海华惠选房,
436176,440,高级大床,
436176,440,高级标间,
436176,565,豪华大床,
436176,565,豪华标间,
436176,661,侧湖豪华大床房,
436176,661,侧湖豪华双床房,
436176,690,行政市景双床房,
436176,690,行政市景大床房,
436176,757,全景大床房,
436176,757,全景双床房,
436176,949,超大豪华间,
436176,988,家庭房,
436176,1046,市景套间,
369687,577,希尔顿大床房,
369687,600,希尔顿双床房,
369687,630,无障碍客房,
369687,770,湖景双床房,
369687,770,湖景大床房,
369687,1000,全湖景双床房,
369687,1000,全湖景大床房,
369687,1979,湖景套房,
369687,3066,豪华湖景套房,
436340,870,商务房,
436340,1126,豪华房,
436340,1300,商务套房,
436340,1351,商务花园房,
436340,1670,豪华套房,
436340,1740,尊贵客房,
436340,1778,豪华花园房,
436340,1935,商务花园套房,
436340,2133,豪华花园套房,
9371514,818,悦居40大床房,
9371514,918,悦居40双床房,
9371514,1018,悦居60双床房,
9371514,1318,悦居55套房,
9371514,1618,悦居90套房,
430236,523,皇冠高级房,
430236,605,皇冠豪华房,
430236,810,皇冠行政房,
430236,1676,皇冠高级套房,
430236,2488,皇冠豪华套房,
425546,3646,尊贵客房,
425546,3906,豪华客房,
425546,4151,特级客房大床房,
425546,6705,行政特级房,
425546,9678,荷蓉轩套房,
425546,12243,碧湖轩套房,
425546,13409,湖景轩套房,
425546,84055,总统三卧别墅,
433514,615,高级房,
433514,688,单人房,
433514,740,豪华房,
433514,958,行政房,
433514,1615,明悦套房,
433514,1888,明悦皇家套房,
419461,708,高级客房,
419461,784,豪华客房,
419461,960,行政客房,
419461,1407,商务套房,
419461,1947,豪华套房,
429145,598,豪华房,
429145,816,行政房,
429145,1344,行政套房,
435427,454,豪华双床房,
435427,454,豪华大床房,
435427,468,四季都市双床房,
435427,475,四季都市大床房,
435427,492,行政商务房,
435427,503,君亭家庭房,
435427,684,四季概念房,
435427,781,四季套房,
427006,1347,商务豪华间,
427006,1379,豪华房,
427006,1634,行政间,
427006,2091,单间套房,
427006,3479,行政套间,
346480,922,皇冠豪华客房,
346480,1029,商务双床房,
346480,1061,商务大床房,
346480,1092,豪华客房,
346480,1244,皇冠豪华商务客房,
346480,1509,皇冠行政房,
346480,1642,行政豪华商务房,
1304889,567,希尔顿双床房,
1304889,567,希尔顿大床房,
1304889,669,全景大床房,
1304889,722,豪华大床房,
1304889,826,行政大床房,
1304889,850,行政双床房,
1304889,1140,雅致套房,
1304889,1562,豪华套房,
437873,1520,奇妙客房,
437873,1700,壮美客房,
437873,1999,绝佳客房,
437873,2099,设计客房,
437873,3392,奇幻套房,
374859,693,假日高级房,
374859,766,假日豪华房,
374859,864,商务客房,
374859,1072,假日行政房,
374859,1604,假日高级套房,
448766,414,普通标准间,
448766,428,商务标准房,
448766,436,豪华标准间,
448766,458,商务大床房,
448766,468,儿童主题房,
448766,474,普通单人房,
448766,598,豪华套房,
448766,758,豪华大床房,
448766,780,家庭亲子套房,
448766,780,商务套房,
448766,1849,开元套房,
448766,18847,总统套房,
1285628,493,豪华大床房,
1285628,504,豪华双床房,
1285628,712,行政房,
1285628,1350,豪华套房,
431651,360,经济间,
431651,362,特价单人间(无窗),
431651,384,豪华大床间,
431651,384,豪华双床间,
431651,798,家庭间,
416180,968,洲际高级房,
416180,1044,洲际豪华房,
416180,1417,洲际行政房,
416180,1602,洲际高级套房,
532244,684,豪华房,
532244,799,至尊豪华房,
532244,1011,行政房,
532244,1470,豪华套房,
1944405,389,高级大床房,
1944405,398,双床房,
1944405,417,零压-高级大床房,
1944405,427,商务大床房,
374920,799,豪华房,
374920,923,高级豪华房(超大床),
374920,1080,空气净化房,
374920,1396,行政房,
374920,1702,景观行政房,
374920,1902,行政套房,
374920,2392,景观行政套房,
374920,2645,行政特级套房,
747310,709,洲际高级房,
747310,808,洲际豪华房,
747310,938,洲际行政房,
747310,1312,洲际高级套房,
838539,596,皇冠高级房,
838539,806,皇冠行政房,
838539,911,皇冠高级套房,
838539,1209,俱乐部套房,
838539,2316,皇冠行政豪华套房,
1228391,666,皇冠高级房,
1228391,773,皇冠豪华房,
1228391,1096,皇冠行政房,
1228391,1241,皇冠景观房,
1228391,1741,皇冠高级套房,
374903,835,高级套房,
374903,919,高级房,
374903,1172,商务套房,
374903,1351,豪华商务套房,
374903,1488,行政高级房,
374903,1688,行政商务房,
374903,1776,行政商务套房,
374903,2088,行政豪华商务套房,
847255,470,标准双人房,
847255,546,豪华双人房,
847255,623,湖滨豪华双床房,
847255,1075,豪华泡池房,
440874,1642,豪华房,
440874,2226,豪华露台房,
440874,2597,高级露台豪华房,
440874,5433,豪华露台套房,
440874,8694,豪华泳池套房,
435924,298,附楼标准间(双床),
435924,298,附楼单人间(大床),
435924,423,商务双床房,
435924,423,商务单人房,
435924,499,豪华双床房,
435924,508,豪华大床房,
435924,650,行政大床房,
435924,745,行政豪华房,
435924,1126,豪华套房,
435924,1258,公寓套房,
435924,1472,行政套房,
435924,3088,贵宾套房,
2164553,663,豪华江景大床房,
2164553,663,豪华江景双床房,
2164553,689,至尊江景大床房,
2164553,748,至尊江景双床房,
2164553,1009,行政江景大床房,
2164553,1009,行政江景双床房,
2164553,1409,豪华套房,
2164553,1580,至尊套房,
690375,261,高级海景双床房,
690375,261,高级海景大床房,
690375,297,豪华海景双床房,
690375,305,豪华海景大床房,
690375,410,海景套房,
7015116,725,希尔顿客房,
7015116,856,高级江景房,
7015116,1030,豪华露台房,
7015116,1404,高级套房,
429293,350,东楼标准房,
429293,389,东楼商务客房,
429293,480,西楼标准房,
429293,563,西楼阳台景观房,
429293,1250,沙面景观套房,
429293,1270,东楼商务套房,
426976,671,商务大床间,
426976,685,商务双床间,
426976,769,维景豪华双床房,
426976,769,维景豪华大床房,
